2024-03-11 22:15:46,543 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240311_221544-ics12dis/files/requirements.txt
2024-03-11 22:15:47,270 DEBUG   SenderThread:35172 [sender.py:send():378] send: config
2024-03-11 22:15:47,569 INFO    wandb-upload_0:35172 [upload_job.py:push():131] Uploaded file /tmp/tmpszb1iquhwandb/6zon6u7a-wandb-metadata.json
2024-03-11 22:15:47,874 DEBUG   SenderThread:35172 [sender.py:send():378] send: config
2024-03-11 22:15:48,421 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-11 22:15:48,421 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: log_artifact
2024-03-11 22:15:48,543 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/output.log
2024-03-11 22:15:48,543 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240311_221544-ics12dis/files/media/table/conf_table_0_ef1aeaacf8f3df1da2a2.table.json
2024-03-11 22:15:48,543 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240311_221544-ics12dis/files/media
2024-03-11 22:15:48,544 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240311_221544-ics12dis/files/media/table
2024-03-11 22:15:49,119 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:49,194 INFO    wandb-upload_0:35172 [upload_job.py:push():131] Uploaded file /tmp/tmpszb1iquhwandb/ro6ymibi-media/table/conf_table_0_ef1aeaacf8f3df1da2a2.table.json
2024-03-11 22:15:49,543 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/output.log
